Ligase,Scaffold_ID,Recruiter_Count,Scaffold_SMILES,Murcko_SMILES,Scaffold_Class,Scaffold_Center_of_Mass_X,Scaffold_Center_of_Mass_Y,Scaffold_Center_of_Mass_Z,Ligase_Scaffold_Connectivity,Total_Recruiters,Recruiter_Density_Score,Shannon_Diversity_Index,Normalized_Diversity
MDM2,MDM2_SCAF_22,2,c1ccc(C2CNC[C@@H]2c2ccccc2)cc1,c1ccc(C2CNC[C@@H]2c2ccccc2)cc1,Polycyclic_Hetero,1.333573774285041e-14,1.7704791880934114e-14,-0.0124213411588302,1,97,0.0206185567010309,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_23,3,O=C1N[C@H](c2ccccc2)[C@H](c2ccccc2)O[C@H]1Cc1ccccc1,O=C1N[C@H](c2ccccc2)[C@H](c2ccccc2)O[C@H]1Cc1ccccc1,Polycyclic_Hetero,-1.6289570165563998e-14,-5.86953653529487e-14,7.796803244402064e-14,1,97,0.0309278350515463,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_24,1,O=C1Nc2ccccc2[C@]12CNC[C@@H]2c1ccccc1,O=C1Nc2ccccc2[C@]12CNC[C@@H]2c1ccccc1,Polycyclic_Hetero,1.6332614273374522e-14,6.652086289212396e-15,-2.6460315420232896e-15,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_25,1,O=C1CO[C@@H](c2ccccc2)[C@@H](c2ccccc2)N1,O=C1CO[C@@H](c2ccccc2)[C@@H](c2ccccc2)N1,Polycyclic_Hetero,3.069440126904845e-15,4.866695282062745e-14,1.9964422272230023e-14,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_26,1,O=C1Nc2ccccc2[C@]1(Cc1ccccc1)[C@H]1CCCNC1,O=C1Nc2ccccc2[C@]1(Cc1ccccc1)[C@H]1CCCNC1,Polycyclic_Hetero,1.5552990993859972e-14,-1.5498713423767185e-14,-4.791229141826787e-15,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_27,1,O=C(Nc1ccccc1)[C@@H]1NC[C@@]2(C(=O)Nc3ccccc32)[C@H]1c1ccccc1,O=C(Nc1ccccc1)[C@@H]1NC[C@@]2(C(=O)Nc3ccccc32)[C@H]1c1ccccc1,Polycyclic_Hetero,8.586464872450961e-15,-5.160316618457727e-15,-1.0098588631990423e-14,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_28,1,O=C(Nc1ccccc1)[C@@H]1NC[C@@]2(C(=O)Nc3ccsc32)[C@H]1c1ccccc1,O=C(Nc1ccccc1)[C@@H]1NC[C@@]2(C(=O)Nc3ccsc32)[C@H]1c1ccccc1,Polycyclic_Hetero,-5.717170047074176e-10,-7.030988604567072e-10,0.1026127472699064,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_29,1,c1ccc(COc2ccc(CNCc3c[nH]c4ccccc34)cc2)cc1,c1ccc(COc2ccc(CNCc3c[nH]c4ccccc34)cc2)cc1,Polycyclic_Hetero,-4.311366078961025e-15,-0.072824176235897,7.887209404107883e-15,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_3,2,c1ccc2[nH]ccc2c1,c1ccc2[nH]ccc2c1,Bicyclic_Hetero,-1.1310397063368782e-15,9.43689570931383e-16,-2.8449465006019636e-16,1,97,0.0206185567010309,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_30,1,O=C(Cc1c[nH]c2ccccc12)NCc1ccccc1,O=C(Cc1c[nH]c2ccccc12)NCc1ccccc1,Polycyclic_Hetero,5.0354782072443216e-14,1.8107737531636306e-13,0.0218589756221725,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_31,1,O=C1CO[C@H](c2ccccc2)[C@@H](c2ccccc2)N1CC1CC1,O=C1CO[C@H](c2ccccc2)[C@@H](c2ccccc2)N1CC1CC1,Polycyclic_Hetero,-2.785650498150393e-15,1.028470238266395e-14,-0.2134436980523138,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_32,2,O=C1CO[C@H](c2ccccc2)[C@@H](c2ccccc2)N1,O=C1CO[C@H](c2ccccc2)[C@@H](c2ccccc2)N1,Polycyclic_Hetero,-1.3753704058003408e-14,4.898042755699221e-15,7.131550252298064e-15,1,97,0.0206185567010309,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_33,1,O=C1C(Cc2nccs2)C[C@H](c2ccccc2)[C@@H](c2ccccc2)N1CC1CC1,O=C1C(Cc2nccs2)C[C@H](c2ccccc2)[C@@H](c2ccccc2)N1CC1CC1,Polycyclic_Hetero,-1.1106267420886564e-14,-3.128002907198441e-14,2.55109065185686e-14,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_34,2,O=C1C(Cc2ccccn2)O[C@H](c2ccccc2)[C@@H](c2ccccc2)N1CC1CC1,O=C1C(Cc2ccccn2)O[C@H](c2ccccc2)[C@@H](c2ccccc2)N1CC1CC1,Polycyclic_Hetero,1.8080774972466838e-15,-7.303681469141209e-15,2.1879323749577197e-14,1,97,0.0206185567010309,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_35,1,O=C1C(Cc2ccccn2)C[C@H](c2ccccc2)[C@@H](c2ccccc2)N1CC1CC1,O=C1C(Cc2ccccn2)C[C@H](c2ccccc2)[C@@H](c2ccccc2)N1CC1CC1,Polycyclic_Hetero,6.155995253783627e-15,1.4624317082993441e-15,2.8502104890807902e-15,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_36,1,c1ccc(-c2cnc(-c3ccccc3)n2-c2ccccc2)cc1,c1ccc(-c2cnc(-c3ccccc3)n2-c2ccccc2)cc1,Polycyclic_Hetero,8.263475374056165e-13,-2.2276568054589683e-12,-1.2751964726330468e-12,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_37,1,O=C1CC[C@H](c2ccccc2)[C@@H](c2ccccc2)N1Cc1cccc(C2CC2)n1,O=C1CC[C@H](c2ccccc2)[C@@H](c2ccccc2)N1Cc1cccc(C2CC2)n1,Polycyclic_Hetero,8.599181972551212e-15,-7.105427357601002e-15,-0.0902157411650084,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_38,1,O=C1CC[C@H](c2ccccc2)[C@@H](c2ccccc2)N1[C@H](CS(=O)(=O)N1CCCC1)C1CC1,O=C1CC[C@H](c2ccccc2)[C@@H](c2ccccc2)N1[C@H](CS(=O)(=O)N1CCCC1)C1CC1,Polycyclic_Hetero,-6.26720897400901e-14,-1.2628786905111156e-14,0.0398589400363485,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_39,1,O=C1NC(Cc2ccccc2)C(c2c[nH]c3ccccc23)=C1Cc1ccccc1,O=C1NC(Cc2ccccc2)C(c2c[nH]c3ccccc23)=C1Cc1ccccc1,Polycyclic_Hetero,1.785064470965938e-15,-3.028078876967829e-15,-2.175819437476165e-15,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_4,1,C1COCCN1,C1COCCN1,Monocyclic_Hetero,-2.220446049250313e-16,2.6275278249462043e-16,0.0896873219153104,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_40,1,O=C1OC(Cc2ccccc2)C(c2c[nH]c3ccccc23)=C1Cc1ccccc1,O=C1OC(Cc2ccccc2)C(c2c[nH]c3ccccc23)=C1Cc1ccccc1,Polycyclic_Hetero,1.06403774680075e-14,3.4372504842394847e-15,1.4654943925052068e-15,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_41,1,O=C1Cc2ccccc2[C@H](c2ccccc2)N1c1ccccc1OCc1nnn[nH]1,O=C1Cc2ccccc2[C@H](c2ccccc2)N1c1ccccc1OCc1nnn[nH]1,Polycyclic_Hetero,-1.9213655609839445e-15,1.1344666702649304e-14,-2.3690799888735996e-14,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_42,1,O=C1CN(C2CCC(CNc3ccc(N4C(=O)Cc5ccccc5[C@@H]4c4ccccc4)cc3)CC2)CCN1,O=C1CN(C2CCC(CNc3ccc(N4C(=O)Cc5ccccc5[C@@H]4c4ccccc4)cc3)CC2)CCN1,Polycyclic_Hetero,-1.5003013846285902e-14,-0.0158449676840744,-1.2608532836418671e-14,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_43,1,O=C1Cc2ccccc2[C@H](c2ccccc2)N1c1ccc(NCc2ccncc2)cc1,O=C1Cc2ccccc2[C@H](c2ccccc2)N1c1ccc(NCc2ccncc2)cc1,Polycyclic_Hetero,-3.597122599785507e-14,1.7981501061799295e-14,-0.1079046173439832,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_44,1,CC(C)C[C@@H](C(=O)O)NC(=O)C,,Acyclic,-1.0888409515583015e-14,-8.158083262430781e-15,-0.0448379083436683,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_45,2,c1ccc2c(c1)-c1nn[nH]c1-c1ccccc1-c1nn[nH]c1-2,c1ccc2c(c1)-c1nn[nH]c1-c1ccccc1-c1nn[nH]c1-2,Polycyclic_Hetero,-3.3306690738754696e-16,-3.382016888764383e-14,5.731526364627371e-15,1,97,0.0206185567010309,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_46,1,O=C1Nc2ccccc2[C@]12NCC[C@@H]2c1ccccc1,O=C1Nc2ccccc2[C@]12NCC[C@@H]2c1ccccc1,Polycyclic_Hetero,1.7925784313711624e-13,-7.39200367583237e-13,3.3096981945214386e-14,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_47,1,O=C1Nc2ccccc2[C@@]12[C@@H](c1ccccc1)[C@@H]1NCC[C@@H]1N2CC1CC1,O=C1Nc2ccccc2[C@@]12[C@@H](c1ccccc1)[C@@H]1NCC[C@@H]1N2CC1CC1,Polycyclic_Hetero,3.2409972141942074e-14,2.741396853112887e-15,-1.1887926540601677e-14,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_48,1,O=C1Nc2ccccc2[C@@]12[C@@H](c1ccccc1)CCN2Cc1ccccc1,O=C1Nc2ccccc2[C@@]12[C@@H](c1ccccc1)CCN2Cc1ccccc1,Polycyclic_Hetero,5.863790179040623e-15,-1.7908577115586197e-14,-2.115767878357084e-14,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_49,1,O=C1Nc2ccccc2[C@@]12[C@@H](c1ccccc1)[C@@H]1N[C@@H](c3ccccc3)C[C@@H]1N2CC1CC1,O=C1Nc2ccccc2[C@@]12[C@@H](c1ccccc1)[C@@H]1N[C@@H](c3ccccc3)C[C@@H]1N2CC1CC1,Polycyclic_Hetero,-7.628306588553495e-16,6.303201688194437e-15,-1.8039333467861013e-14,1,97,0.0103092783505154,4.229819073997704,0.9766981112991004
MDM2,MDM2_SCAF_5,3,c1ccccc1,c1ccccc1,Monocyclic,6.291263806209222e-16,6.291263806209222e-16,-5.169475958410885e-16,1,97,0.0309278350515463,4.229819073997704,0.9766981112991004
